D,probability,D_E,probability_density
115,2.7399999999999924e-05,0.019166666666666665,0.16439999999999955
116,2.409999999999982e-05,0.019333333333333334,0.14459999999999892
117,2.363333333333318e-05,0.0195,0.1417999999999991
118,2.0566666666666562e-05,0.019666666666666666,0.12339999999999937
119,1.7266666666666618e-05,0.019833333333333335,0.1035999999999997
120,1.6499999999999967e-05,0.02,0.09899999999999981
121,1.4266666666666697e-05,0.020166666666666666,0.08560000000000019
122,1.2566666666666734e-05,0.02033333333333333,0.0754000000000004
123,1.2366666666666736e-05,0.0205,0.07420000000000042
124,9.73333333333337e-06,0.020666666666666667,0.058400000000000216
125,9.433333333333367e-06,0.020833333333333332,0.056600000000000206
126,8.500000000000015e-06,0.021,0.051000000000000094
127,7.56666666666667e-06,0.021166666666666667,0.04540000000000002
128,6.966666666666664e-06,0.021333333333333333,0.04179999999999998
129,5.966666666666656e-06,0.0215,0.035799999999999936
130,5.0999999999999935e-06,0.021666666666666667,0.03059999999999996
131,5.133333333333328e-06,0.021833333333333333,0.030799999999999966
132,4.433333333333332e-06,0.022,0.02659999999999999
133,3.200000000000005e-06,0.022166666666666668,0.01920000000000003
134,3.300000000000005e-06,0.022333333333333334,0.01980000000000003
135,2.8000000000000045e-06,0.0225,0.016800000000000027
136,2.300000000000002e-06,0.02266666666666667,0.013800000000000012
137,2.500000000000003e-06,0.022833333333333334,0.015000000000000019
138,2.200000000000002e-06,0.023,0.01320000000000001
139,1.5333333333333326e-06,0.023166666666666665,0.009199999999999995
140,1.5999999999999993e-06,0.023333333333333334,0.009599999999999996
141,1.1666666666666662e-06,0.0235,0.006999999999999997
142,1.0999999999999996e-06,0.023666666666666666,0.006599999999999998
143,6.666666666666665e-07,0.023833333333333335,0.003999999999999999
144,8.666666666666665e-07,0.024,0.005199999999999999
145,9.999999999999997e-07,0.024166666666666666,0.005999999999999998
146,6.999999999999999e-07,0.024333333333333332,0.004199999999999999
147,6e-07,0.0245,0.0036
148,5.666666666666666e-07,0.024666666666666667,0.0034
149,4.333333333333334e-07,0.024833333333333332,0.0026000000000000003
150,5e-07,0.025,0.003
151,2.3333333333333336e-07,0.025166666666666667,0.0014000000000000002
152,3.0000000000000004e-07,0.025333333333333333,0.0018000000000000002
153,2e-07,0.0255,0.0012
154,1.6666666666666665e-07,0.025666666666666667,0.0009999999999999998
155,2e-07,0.025833333333333333,0.0012
156,2e-07,0.026,0.0012
157,1.6666666666666665e-07,0.026166666666666668,0.0009999999999999998
158,6.666666666666667e-08,0.026333333333333334,0.0004
159,3.3333333333333334e-08,0.0265,0.0002
160,1e-07,0.02666666666666667,0.0006
161,3.3333333333333334e-08,0.026833333333333334,0.0002
162,6.666666666666667e-08,0.027,0.0004
163,1.3333333333333334e-07,0.027166666666666665,0.0008
164,6.666666666666667e-08,0.027333333333333334,0.0004
165,6.666666666666667e-08,0.0275,0.0004
167,3.3333333333333334e-08,0.027833333333333335,0.0002
169,6.666666666666667e-08,0.028166666666666666,0.0004
170,1e-07,0.028333333333333332,0.0006
173,3.3333333333333334e-08,0.028833333333333332,0.0002
